Bter_ID,Mated_3,Mated_4,Mated_17,Mated_18,Mated_22,Diapause_33,Diapause_34,Diapause_35,Diapause_36,Diapause_37,Founder_Diapause_40,Founder_Diapause_41,Founder_Diapause_42,Founder_Diapause_80,Founder_Diapause_83
LOC100649324,911,196,1347,812,1971,1824,1087,718,569,911,4521,2069,5793,3861,2432
LOC100642559,190,58,256,214,484,368,176,133,131,326,803,280,338,909,567
LOC100648108,640,97,1106,654,1137,1145,537,361,427,776,2040,1069,1561,1576,1185
LOC100642760,1219,135,2945,3021,2887,2258,1182,2085,851,1734,4970,1283,3206,3014,2683
LOC100646662,7552,1413,9489,6644,11596,11037,5063,4303,4078,10205,41047,23217,34410,24575,20777
LOC100647162,115,28,157,147,143,147,318,267,274,361,82,107,147,90,116
LOC100648505,572,178,652,637,987,1028,483,446,392,577,1985,1202,1842,974,996
LOC100648277,170,37,319,195,326,316,157,123,118,212,348,299,321,417,344
LOC100642328,530,30,512,613,521,624,460,476,160,470,62,932,156,247,452
LOC100644557,82,17,116,114,81,94,407,323,301,255,37,55,60,83,82
LOC100645668,568,70,932,472,1151,926,210,177,159,462,832,938,998,1830,1398
LOC100651505,125,35,280,136,427,326,48,49,49,110,1392,391,577,1055,742
LOC100644858,690,146,1111,596,1188,1139,567,470,437,845,2029,921,1338,1846,1561
LOC100651118,1597,184,1996,2700,1127,1487,2434,1631,1795,1452,61,803,295,343,466
LOC100648875,228,68,236,340,147,197,575,414,564,156,22,87,40,37,56
LOC100645330,42,14,89,73,82,91,101,58,85,114,44,100,55,94,57
LOC100644862,315,71,291,213,276,327,829,935,493,890,54,303,184,238,316
LOC100645598,158,27,79,100,188,142,83,78,105,78,42,207,660,73,416
LOC100650297,393,230,118,121,156,127,299,412,418,238,18,153,59,61,133
LOC100644544,326,72,629,303,883,667,410,312,298,727,1481,621,765,1814,1309
LOC100645574,356,72,477,340,577,550,243,232,224,363,1082,654,1135,954,728
LOC100649435,15,4,11,9,5,10,43,27,30,38,5,3,5,6,13
LOC100648923,303,52,310,306,1818,273,124,123,101,126,45,120,81,95,78
LOC100643693,2,2,2,1,2,2,2,5,4,3,0,3,2,1,2
LOC100647956,76,72,59,68,62,37,148,138,80,67,22,11,16,19,32
LOC100644380,1129,180,1080,1231,1008,2545,1909,1446,2336,1141,97,1302,430,482,667
LOC100643597,341,95,466,367,404,573,632,559,589,806,145,302,236,356,362
LOC100646707,141,53,333,164,308,234,266,249,230,442,490,437,519,750,555
LOC100650645,198,35,186,129,257,265,186,188,185,314,315,366,444,461,323
LOC100643820,3,1,9,3,1,1,2,1,1,2,1,1,2,4,1
LOC100647109,5,3,24,1,16,5,1,3,4,7,95,15,20,43,33
LOC100651016,1040,436,1210,1095,1231,683,601,529,631,461,151,530,176,295,360
LOC100645812,234,81,251,212,209,219,1096,903,1157,1231,37,133,91,103,161
LOC100646812,1298,323,1570,1490,1216,1252,1834,1506,2109,1446,113,812,495,578,1024
LOC100650595,156,60,225,122,215,194,187,174,153,196,278,203,269,410,347
LOC100649021,732,171,967,1025,867,642,1207,1059,1440,1151,43,486,219,296,507
LOC100649431,267,47,414,232,538,440,367,347,308,683,729,482,560,1452,959
LOC100650180,99,16,185,135,171,220,89,65,113,139,28,195,116,158,150
LOC100646443,195,35,351,222,320,310,222,202,170,287,174,276,305,502,350
LOC100644629,130,41,212,155,246,216,214,159,230,340,139,160,274,215,175
LOC100647408,21,3,34,19,19,19,20,12,14,27,1,10,23,13,15
LOC100647951,741,395,1026,746,973,497,1324,1267,1158,971,65,180,146,185,283
LOC100645705,767,175,1089,819,1128,1127,908,814,829,1079,1209,1073,1050,1330,1146
LOC100646058,679,253,1382,736,1495,1789,916,753,971,1504,938,1366,1957,2888,2064
LOC100649498,162,56,257,203,247,285,113,101,119,174,143,210,321,246,246
LOC100649377,531,182,1005,801,863,1480,858,672,776,1118,457,931,1487,1363,1180
LOC100652074,999,336,1849,1245,1906,1881,1167,871,916,1667,1283,1589,2256,2748,2036
LOC100650961,464,87,1036,606,1164,937,265,169,210,498,1086,1033,1051,1534,1006
LOC100644431,109,46,236,97,199,182,169,120,144,314,83,158,171,354,281
LOC100649136,442,101,519,565,401,315,610,463,593,584,31,210,85,166,160
LOC100646699,33,6,44,38,59,17,21,9,10,22,42,44,63,107,84
LOC100649978,26,5,36,17,16,22,86,72,100,71,10,9,13,13,20
LOC100651363,82,20,141,64,121,108,204,135,164,265,56,139,87,118,106
LOC100643175,48,47,114,43,166,108,64,53,37,111,154,87,134,259,218
LOC100642498,123,37,90,99,82,100,70,47,67,42,10,51,21,25,44
LOC100642840,1340,170,1622,1238,2221,1473,1397,1094,1442,1667,1890,1820,2464,3412,2720
LOC100651906,1,3,8,2,3,1,20,5,12,19,2,1,1,2,5
LOC100645516,548,128,613,680,530,588,576,495,600,502,87,374,301,264,228
LOC100651747,990,19,1134,945,1305,1148,295,406,238,906,2807,1867,2045,1484,1538
LOC100647175,417,429,714,709,615,438,811,586,447,608,162,331,377,275,314
LOC100651329,275,51,291,233,321,414,361,304,360,430,586,484,598,594,408
LOC100642578,1265,355,2960,1349,3825,2391,571,445,462,1496,3383,1487,1882,6402,4096
LOC100645434,382,118,584,339,423,381,409,306,348,519,699,252,367,458,478
LOC100645432,356,74,642,250,860,741,415,296,288,690,1582,737,892,2168,1574
LOC100647174,427,73,780,625,594,690,786,679,807,706,68,495,411,269,290
LOC100649842,7,2,18,8,19,9,11,14,14,21,31,17,12,14,12
LOC100644347,389,160,761,405,700,704,585,424,424,768,724,571,751,899,641
LOC100650811,317,52,727,391,935,952,227,146,188,451,1240,727,861,1437,965
TEPA,202,55,256,246,199,224,512,426,663,435,18,129,95,97,155
LOC100643059,151,62,250,167,236,290,395,356,226,566,85,316,408,412,393
LOC100647551,378,65,670,383,825,706,345,260,254,583,1064,770,1148,1560,1174
LOC100649717,414,103,579,291,400,667,322,264,331,499,359,474,732,997,825
LOC100644419,250,71,505,226,574,398,304,283,225,441,1449,457,577,707,508
LOC100650888,38,6,42,21,53,34,21,10,15,21,50,44,85,75,52
LOC100648954,351,75,619,424,878,1172,228,185,148,338,1116,772,1256,1504,1163
LOC100651879,143,27,337,153,380,357,137,92,79,200,630,372,353,1012,724
LOC100648885,690,285,696,750,660,659,1663,1294,1588,1313,28,316,133,149,286
LOC100645586,441,222,640,482,718,777,773,652,1006,930,559,719,765,999,974
LOC100642481,30,18,68,60,47,67,44,28,30,38,52,59,67,53,57
LOC100645443,774,64,356,399,752,1869,96,57,29,96,579,1572,1130,1101,957
LOC100643720,81,31,138,189,115,149,142,133,180,116,11,87,37,32,60
LOC100643651,300,40,609,328,556,569,201,145,146,338,1163,525,532,895,670
LOC100645531,509,160,497,555,364,418,1319,1134,1947,865,25,197,95,98,195
LOC100646802,180,124,232,241,219,192,810,641,693,718,8,169,85,108,141
LOC100644989,132,48,199,152,254,324,134,123,89,157,260,192,140,532,359
LOC100646324,5,2,17,3,15,11,3,1,3,7,27,16,13,17,22
LOC100651726,159,35,312,134,360,328,135,129,124,263,505,286,441,770,562
LOC100651870,4,4,15,14,8,16,9,5,6,10,18,26,36,17,12
LOC100647519,411,134,807,445,926,975,486,376,461,625,938,969,1153,1951,1320
Toll-6,24,74,34,27,15,30,77,140,130,63,9,11,27,11,9
LOC100652100,513,174,770,520,714,633,361,316,295,587,695,933,1343,732,734
LOC100650475,79,14,85,151,80,38,75,89,46,71,12,15,18,12,12
LOC100649534,503,272,495,493,652,577,479,466,317,534,695,1108,1108,648,763
LOC100651560,97,29,170,81,221,187,108,69,49,101,890,239,320,463,279
LOC100651449,178,16,369,139,409,297,122,54,85,238,1288,324,520,774,553
LOC100648897,107,16,247,89,310,242,60,60,52,154,1356,240,547,914,600
LOC100650966,184,37,305,189,364,338,121,89,101,199,739,422,422,756,543
LOC100649154,26,11,56,30,48,65,59,34,45,100,102,188,64,397,299
LOC100649548,1058,44,716,967,1960,1910,224,222,92,224,713,2037,2445,1327,1039
LOC100644169,3896,1143,4543,2815,4571,7776,649,747,672,1029,25643,14173,16519,19196,13432
LOC100651996,5386,486,5644,3376,11264,7237,964,764,829,1802,18910,11791,15477,24449,17456
LOC100646195,239,45,432,222,552,556,224,210,209,459,1041,422,492,1042,852
LOC100651545,471,178,1018,510,1106,1007,430,330,356,596,1225,1047,1189,2299,1505
LOC100646464,201,41,439,235,526,377,211,176,168,345,1323,567,754,898,636
LOC100645250,403,195,412,451,342,439,816,779,1027,730,47,313,204,134,245
LOC100651455,404,189,363,525,314,537,1434,1199,1763,928,18,224,83,92,178
LOC100652318,311,52,342,235,219,272,1052,850,947,1030,41,330,109,138,194
LOC100645950,1634,3885,2397,2574,1675,1952,4968,5274,5013,3636,166,983,534,721,823
LOC100647887,54,108,55,86,40,69,199,206,169,91,7,32,25,32,29
LOC100648044,455,128,596,425,621,574,1134,1021,1422,1481,676,1227,1292,1388,1492
LOC100649697,633,341,816,1063,529,812,2261,2297,1378,1204,36,179,91,85,197
LOC100642228,136,43,117,81,118,122,345,315,441,426,40,112,60,80,126
LOC100649351,185,14,91,31,123,34,268,207,251,117,12,29,25,25,50
LOC100650783,14,13,14,18,13,19,38,34,47,23,7,16,15,11,9
LOC100647895,313,69,583,382,578,514,898,616,624,933,331,347,524,510,424
LOC100648812,284,42,538,214,588,495,345,246,241,518,1054,461,683,994,753
LOC100647480,181,49,354,199,315,325,255,173,192,393,516,381,458,705,502
LOC100651724,317,40,656,342,603,511,231,165,129,353,978,729,778,957,810
LOC100645448,399,122,457,451,336,365,1437,1109,1238,1248,40,250,112,139,224
LOC100647652,148,31,249,197,173,268,702,503,601,1030,50,164,183,139,180
LOC100649327,73,29,74,78,50,84,144,100,141,72,13,61,34,24,42
LOC100642702,72,32,172,94,256,184,127,108,114,213,201,227,219,393,371
LOC100647968,223,64,230,253,116,164,305,327,417,199,7,61,48,46,126
LOC100647637,498,140,502,582,405,452,1183,1117,1520,965,81,281,263,250,357
LOC100644476,12,6,17,12,10,12,72,64,55,43,9,9,9,9,7
LOC100646494,86,29,111,86,80,109,215,181,160,144,56,137,96,111,155
LOC100646777,108,73,77,90,92,92,158,96,149,73,41,74,66,75,70
LOC100651056,25,8,14,11,10,15,53,36,64,8,9,16,10,13,18
LOC100642465,5415,1520,9038,5353,11021,9176,1985,1882,1867,4663,6432,12864,17304,14415,12757
LOC100649799,7358,931,3790,3164,6212,8769,1844,2184,1985,1852,6088,13336,21909,11433,10583
LOC100643836,131,28,306,163,343,292,424,301,278,470,336,284,420,465,324
LOC100651367,132,24,193,142,139,180,216,179,115,219,32,112,81,162,144
LOC100651983,740,213,934,660,833,877,1103,807,701,959,101,504,197,337,512
LOC100644620,188,28,268,141,325,379,166,124,124,228,1016,646,483,1021,661
LOC100648566,366,123,929,421,1127,961,769,680,809,1096,1207,1644,2004,3823,2387
LOC100647058,742,141,1554,745,2410,1629,598,447,474,812,2826,1184,2135,3980,2930
LOC100646350,528,172,1155,477,1588,1182,608,501,561,1098,1386,643,1236,2554,2119
LOC100650833,223,68,442,229,798,883,297,249,254,493,1992,429,740,1784,970
LOC100650061,1306,276,1998,1246,2049,1655,725,562,564,1054,726,1761,2085,2095,1695
LOC100650194,240,68,367,249,356,349,118,111,91,199,106,416,446,422,346
LOC100650540,321,77,395,332,347,290,529,478,554,554,25,168,207,133,242
LOC100647926,119,105,172,133,131,123,261,191,279,240,25,107,57,99,126
LOC100651213,254,23,362,282,396,384,108,85,99,183,375,254,397,317,268
LOC100645274,696,151,1319,641,1496,1494,378,323,255,626,3412,1957,2535,3834,2839
LOC100651504,625,148,1197,656,1487,971,289,263,238,476,1305,991,1841,1323,1131
LOC100650890,588,126,1059,597,1308,1135,655,534,506,1080,1606,1042,1433,3047,1955
LOC100644346,34,12,5,10,5,76,18,145,88,28,8,29,1309,8,269
LOC100646346,106,28,256,199,250,291,119,113,142,208,138,243,322,427,357
LOC100644163,490,88,1059,496,1312,1060,316,274,257,445,1281,975,1242,2352,1486
LOC100644124,1633,293,2606,1974,2849,2389,1470,1233,1324,2031,3666,2622,3549,3361,2628
LOC100651583,175,42,377,142,455,316,127,110,89,248,541,245,498,907,625
LOC100643395,68,18,146,59,212,150,68,51,42,97,311,90,204,475,288
LOC100649832,1322,232,1692,1033,1626,1872,743,721,594,994,3007,2105,3485,2688,2577
LOC100646040,406,47,400,284,586,530,338,292,265,437,340,305,599,522,412
LOC100647423,273,68,454,280,492,488,165,183,142,339,430,715,788,912,691
LOC100645579,51,13,80,36,132,98,105,91,105,119,651,192,301,276,251
LOC100643479,42,16,17,21,27,30,140,117,185,129,12,26,18,44,39
LOC100645925,45,9,87,47,166,179,35,33,38,112,674,150,285,605,478
LOC100650771,101,19,140,97,182,187,56,52,32,73,119,233,242,322,296
LOC100646627,269,84,569,260,670,593,255,205,205,432,852,731,859,1522,1173
LOC100650404,282,94,519,236,517,588,307,223,241,471,1193,707,860,1327,987
LOC100645120,42,21,92,55,63,69,107,98,106,123,41,57,36,86,60
LOC100646711,1404,238,3941,1931,3797,3564,786,554,561,1266,3818,4004,4852,6613,5205
LOC100650534,213,41,427,200,521,497,140,110,94,173,713,375,523,837,561
LOC100648314,984,231,2817,1451,2988,2172,1143,907,1004,1651,1953,1627,1857,3500,2589
LOC100648351,259,41,367,204,485,342,260,204,214,362,391,354,354,896,618
LOC100651859,16,7,23,12,17,33,17,6,10,23,59,28,44,51,32
LOC100648952,352,115,729,361,620,585,481,459,483,681,712,716,868,1158,1027
LOC100647700,148,22,227,119,158,143,103,80,68,86,98,186,149,254,180
LOC100643226,132,33,242,118,181,204,130,90,83,185,131,238,227,385,309
LOC100650347,372,68,710,366,945,940,141,118,110,305,3104,1042,1830,2344,1629
LOC100645364,255,31,511,317,396,373,629,525,429,712,88,161,144,200,148
LOC100648668,124,15,202,86,174,256,152,83,125,159,1045,428,375,530,321
LOC100651328,307,59,638,300,925,563,245,178,168,514,2599,490,1227,2353,1640
LOC100649783,1961,221,1153,622,1441,1147,502,534,568,585,1323,1467,2272,2442,1908
LOC100648269,355,107,691,448,703,637,425,370,403,627,1009,792,960,1624,1194
LOC100647559,643,129,812,475,1039,880,262,231,188,455,737,1422,993,1353,939
LOC100647564,75,8,102,55,137,112,37,31,20,47,84,242,152,206,132
LOC100651689,248,44,516,266,426,509,233,202,227,385,331,677,588,1014,660
LOC100646078,870,571,837,842,817,979,586,378,543,345,445,1403,3262,1592,2211
LOC100647648,2502,543,2741,2997,2221,2995,4504,3968,4530,3785,118,1316,738,777,923
LOC100652027,1387,403,1066,1237,1169,1057,3963,4509,4031,3816,118,791,478,342,572
LOC100645789,1255,183,1047,732,1364,1543,392,345,285,521,621,1587,1803,1320,1269
LOC100645419,2616,256,2935,1384,4547,2657,2319,1762,1824,2821,4396,3527,4004,6926,5233
LOC100645486,102,29,192,114,139,154,271,198,176,239,29,82,56,74,88
LOC100644146,19,25,14,11,12,15,14,19,11,17,15,219,57,58,114
LOC100649109,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LOC100644426,173,59,265,165,249,295,315,219,236,357,128,250,230,391,354
LOC100646792,77,35,127,97,153,185,97,80,106,92,196,207,185,252,159
LOC100649946,51,22,76,69,117,149,49,50,26,65,93,92,84,165,112
LOC100643449,73,35,134,82,154,177,91,73,55,157,195,163,211,427,260
LOC100643029,223,61,359,199,428,415,138,162,132,247,721,525,437,743,571
LOC100650275,100,19,197,118,238,198,111,90,87,114,729,198,267,362,231
LOC100645729,86,8,56,30,99,49,38,34,24,38,182,58,99,129,86
LOC100644121,787,211,1430,723,1923,1472,484,408,443,941,3922,1912,2714,4083,2955
LOC100645709,195,71,370,180,465,455,250,197,190,512,1504,523,786,1254,938
LOC100647213,256,82,391,303,355,372,1124,945,1295,1407,81,248,310,255,355
LOC100645885,77,337,127,70,137,6065,178,158,259,90,7145,1831,8355,3842,2405
LOC100651231,268,9,230,823,120,258,243,19,6,25,4,136,22,8,10
LOC100644694,237,210,15,21,6,1746,52,52,48,30,68,731,14745,114,3052
LOC100646569,70,7,19,39,28,89,13,9,3,9,944,417,748,890,501
LOC100650130,1184,154,575,362,498,1846,719,640,420,333,64,606,10465,156,2722
LOC100646690,5,1,5,3,5,6,10,7,2,5,10,3,383,7,18
LOC100644820,42,30,3,8,1,47,35,34,33,20,5,62,1146,22,396
LOC100650592,4170,278,2522,2556,6131,2342,1523,1644,1364,1732,2047,4092,3641,5606,2708
LOC100646702,168,59,308,181,313,454,148,128,85,213,668,540,692,889,797
LOC100651733,43,9,48,28,21,35,49,44,87,27,6,11,6,6,15
LOC100645475,198,45,179,148,190,113,571,431,456,655,32,137,92,107,151
LOC100643627,752,217,1000,978,812,1300,2191,1619,1863,1406,589,619,891,490,574
LOC100644441,17,12,29,20,47,40,13,14,11,21,24,41,31,119,61
LOC100648606,262,42,540,303,516,652,358,279,313,534,439,436,507,1030,823
LOC100648938,88,29,150,94,215,134,71,57,55,119,444,204,269,374,284
LOC100651281,461,107,870,426,876,927,628,498,506,805,622,903,1009,1596,1348
LOC100651515,273,46,467,269,851,561,417,252,263,596,2484,639,1099,1121,757
LOC100647037,137,45,156,108,132,156,338,264,319,424,35,104,97,144,153
LOC100643787,186,23,512,218,575,240,77,63,52,163,266,274,352,641,470
LOC100650157,413,136,729,490,783,860,528,404,533,843,1001,822,972,1213,913
LOC100646212,194,35,275,157,290,286,241,155,248,389,268,344,364,359,322
LOC100644118,5113,3414,4009,8468,2752,11230,7973,6965,12386,1308,202,3453,513,498,1702
LOC100648942,1161,274,1311,1447,944,1273,1859,1698,1959,1310,152,829,370,463,634
LOC100647939,21,17,44,65,38,250,676,498,182,187,94,129,131,273,111
LOC100648270,654,153,910,888,736,672,1376,1197,1220,1404,593,449,319,658,549
LOC100650959,1112,161,2557,2427,1503,1002,2047,1968,1948,1968,104,454,335,330,533
LOC100649494,651,172,881,632,929,927,1172,913,1265,1528,545,417,495,696,748
LOC100646528,60,16,45,41,42,41,56,37,83,48,8,27,10,14,22
LOC100643586,1470,565,1855,2217,1304,961,1916,1754,1783,1281,80,468,157,193,317
LOC100646759,905,142,795,688,704,660,2465,1842,3174,2492,49,526,163,280,394
LOC100643312,76,37,73,122,66,90,167,198,168,120,9,31,7,33,42
LOC100644829,360,88,645,440,507,548,569,468,389,703,292,484,560,499,394
LOC100648937,18,5,32,14,27,21,43,40,28,51,10,24,18,28,23
LOC100642997,214,61,216,174,193,168,360,250,233,445,33,146,109,116,151
LOC100646241,361,167,602,362,784,707,378,282,303,547,491,567,901,1001,849
LOC100643134,138,22,272,124,211,177,615,526,614,1239,71,133,93,259,205
LOC100649720,24,29,46,31,20,24,118,69,39,58,12,8,8,14,10
LOC100643882,406,90,545,455,351,357,1214,963,1400,1111,19,176,116,163,231
LOC100651745,119,24,321,145,451,366,177,115,124,294,1647,345,638,890,694
LOC100644665,95,18,111,88,92,208,46,34,24,67,263,196,199,268,236
LOC100652109,20,16,49,37,49,25,23,37,29,17,30,10,22,20,28
LOC100646838,398,138,666,444,620,788,298,236,247,461,483,715,723,811,643
LOC100642230,31,7,59,19,42,75,11,5,5,15,83,62,60,97,58
LOC100652312,151,46,314,181,350,363,196,158,144,221,538,284,399,586,410
LOC100646109,434,164,932,468,838,891,374,351,383,627,495,972,955,1481,1175
LOC100651944,435,89,542,490,467,511,735,661,850,982,90,412,395,274,407
LOC100650376,279,148,341,342,343,422,775,699,932,811,141,271,361,171,416
LOC100651203,263,125,290,320,237,283,697,665,825,529,31,209,91,161,187
LOC100643464,54,28,76,104,71,80,83,75,88,77,9,32,22,22,40
LOC100651962,14,8,34,34,30,31,8,11,6,16,1,20,16,13,17
LOC100645207,473,92,857,600,914,1049,379,295,376,499,1719,1216,1617,1668,1104
LOC100647900,1664,347,2352,1723,2351,2822,905,743,1032,1412,650,2574,2738,3486,2738
LOC100648660,301,62,519,292,520,481,224,183,187,261,556,773,916,1291,982
LOC100651488,544,102,779,524,691,1016,712,674,503,746,616,1177,1443,942,1171
LOC100651949,523,119,1070,498,1202,1123,455,280,285,830,1650,1271,1468,2891,1962
LOC100644296,620,155,676,710,542,656,2262,1966,1929,1597,43,407,247,213,417
LOC100643494,150,29,341,202,405,292,98,112,72,196,288,254,207,477,383
LOC100649447,231,55,371,194,422,574,356,270,303,657,782,716,908,1418,1119
LOC100643356,1970,228,3589,3277,3191,1258,2255,2005,1849,1985,120,657,427,510,615
LOC100647067,393,92,875,494,944,872,485,326,387,559,1261,1083,1344,2025,1515
LOC100649388,943,286,990,1015,786,929,1353,1253,1832,1095,111,766,357,560,799
LOC100650505,103,24,203,108,199,234,57,46,48,74,154,221,117,244,230
LOC100644026,1132,454,1736,887,1996,2423,970,767,807,1317,6721,2566,4408,4111,3187
LOC100649287,914,151,1682,1085,1670,1631,1099,910,1031,1585,2415,1599,2304,2004,1801
LOC100646708,227,43,406,249,504,385,322,254,251,553,966,562,679,869,732
LOC100650963,198,35,324,138,471,381,105,100,67,270,2769,736,1177,1742,1044
LOC100644704,235,31,491,223,811,488,77,60,56,153,1348,587,914,1755,1261
LOC100644700,133,13,255,152,300,260,96,81,71,142,251,173,323,479,374
LOC100649959,1246,192,1548,1852,1166,1296,2021,1641,2307,1273,203,822,593,452,773
LOC100643560,55,12,88,62,168,111,26,32,17,44,316,99,179,235,190
LOC100647989,250,49,349,209,488,466,120,119,138,253,1145,856,1393,1075,919
LOC100647356,125,34,232,113,256,202,88,70,62,139,704,300,333,557,478
LOC100642312,184,34,322,204,330,339,128,108,116,160,261,314,481,337,283
LOC100645757,1119,430,2148,1123,2042,1851,935,740,785,1270,1153,2425,2056,3757,3072
LOC100644677,63,9,107,34,153,175,56,29,42,95,212,94,117,324,246
LOC100652117,75,22,203,71,293,198,18,16,13,47,699,155,320,530,402
LOC100644596,527,179,751,665,618,991,1150,938,969,1081,120,558,363,317,429
LOC100642358,324,50,249,41,551,98,120,18,97,40,33,95,168,111,279
